game_id,Year,player_id,position ,player,team,targets,rec,rec_yds,rec_td,rec_long,fumbles_lost,rush_scrambles,comb_pass_play,total_ret_td,offensive_fumble_recovery_td,pass_yds_bonus,rush_yds_bonus,rec_yds_bonus,Total_DKP,Off_DKP,Total_FDP,Off_FDP,Total_SDP,Off_SDP,rec_air_yds,rec_yac,rec_drops,offense,off_pct
202110170den,2021,SpenDi00,WR,Diontae Spencer,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
202110170den,2021,ClevTy00,WR,Tyrie Cleveland,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12
202110170den,2021,BrowJo02,WR,John Brown,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
202110170det,2021,ChasJa00,WR,Ja'Marr Chase,CIN,6,4,97,0,53,0,0,0,0,0,0,0,0,13.7,13.7,11.7,11.7,11.7,11.7,102,22,1,57,79
202110170det,2021,HiggTe00,WR,Tee Higgins,CIN,6,3,44,0,23,0,0,0,0,0,0,0,0,7.4,7.4,5.9,5.9,5.9,5.9,58.8,16,0,41,57
202110170det,2021,BoydTy00,WR,Tyler Boyd,CIN,3,1,7,0,7,0,0,0,0,0,0,0,0,1.7,1.7,1.2,1.2,1.2,1.2,18.9,1,0,45,63
202110170det,2021,TateAu00,WR,Auden Tate,CIN,1,1,7,1,7,0,0,0,0,0,0,0,0,7.7,7.7,7.2,7.2,7.2,7.2,0,7,0,24,33
202110170det,2021,RaymKa00,WR,Kalif Raymond,DET,7,6,37,0,10,0,0,0,0,0,0,0,0,9.7,9.7,6.7,6.7,6.7,6.7,39.2,16,0,56,89
202110170det,2021,StxxAm00,WR,Amon-Ra St. Brown,DET,7,5,26,0,9,0,0,0,0,0,0,0,0,9.6,9.6,7.1,7.1,7.1,7.1,65.1,4,1,49,78
202110170det,2021,KennTo01,WR,Tom Kennedy,DET,1,1,15,0,15,0,0,0,0,0,0,0,0,2.5,2.5,2,2,2,2,4,11,0,8,13
202110170det,2021,HodgKh00,WR,KhaDarel Hodge,DET,4,2,9,0,7,0,0,0,0,0,0,0,0,2.9,2.9,1.9,1.9,1.9,1.9,33.2,3,0,52,83
202110170det,2021,IrwiTr00,WR,Trenton Irwin,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15
202110170det,2021,AlliGe01,WR,Geronimo Allison,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21
202110170jax,2021,FordIs00,WR,Isaiah Ford,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,7
202110170jax,2021,WaddJa00,WR,Jaylen Waddle,MIA,13,10,70,2,14,0,0,0,0,0,0,0,0,29,29,24,24,24,24,110.5,37,0,65,93
202110170jax,2021,HollMa00,WR,Mack Hollins,MIA,5,4,61,0,20,0,0,0,0,0,0,0,0,10.1,10.1,8.1,8.1,8.1,8.1,89,5,0,68,97
202110170jax,2021,WilsAl02,WR,Albert Wilson,MIA,2,2,14,0,12,0,0,0,0,0,0,0,0,3.4,3.4,2.4,2.4,2.4,2.4,8,6,0,23,33
202110170jax,2021,AustTa00,WR,Tavon Austin,JAX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,17,26
202110170jax,2021,TreaLa00,WR,Laquon Treadwell,JAX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,11
202110170jax,2021,JoneMa02,WR,Marvin Jones,JAX,10,7,100,1,28,0,0,0,0,0,0,0,1,26,26,19.5,19.5,21.5,21.5,129,11,0,57,86
202110170jax,2021,AgneJa00,WR,Jamal Agnew,JAX,6,5,78,0,29,0,0,0,0,0,0,0,0,12.8,12.8,10.3,10.3,10.3,10.3,51,41,0,39,59
202110170jax,2021,ShenLa00,WR,Laviska Shenault Jr.,JAX,10,6,54,0,12,0,0,0,0,0,0,0,0,11.4,11.4,8.4,8.4,8.4,8.4,49,30,1,52,79
202110170nwe,2021,CoopAm00,WR,Amari Cooper,DAL,8,5,55,0,17,0,0,0,0,0,0,0,0,10.5,10.5,8,8,8,8,132.8,12,0,78,88
202110170nwe,2021,LambCe00,WR,CeeDee Lamb,DAL,11,9,149,2,35,0,0,0,0,0,0,0,1,39.1,39.1,31.6,31.6,33.6,33.6,116.6,52,0,77,87
202110170nwe,2021,TurnMa00,WR,Malik Turner,DAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,1
202110170nwe,2021,BrowNo00,WR,Noah Brown,DAL,2,2,47,0,27,0,0,0,0,0,0,0,0,6.7,6.7,5.7,5.7,5.7,5.7,21,26,0,18,20
202110170nwe,2021,WilsCe01,WR,Cedrick Wilson Jr.,DAL,7,4,42,0,13,0,0,0,0,0,0,0,0,8.2,8.2,6.2,6.2,6.2,6.2,63,18,0,44,49
202110170nwe,2021,HarrNK00,WR,N'Keal Harry,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,39
202110170nwe,2021,OlszGu00,WR,Gunner Olszewski,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
202110170nwe,2021,AghoNe00,WR,Nelson Agholor,NWE,4,1,27,0,27,0,0,0,0,0,0,0,0,3.8,3.8,3.3,3.3,3.3,3.3,55.2,1,1,32,59
202110170nwe,2021,BourKe00,WR,Kendrick Bourne,NWE,2,1,75,1,75,0,0,0,0,0,0,0,0,14.5,14.5,14,14,14,14,37,44,0,25,46
202110170nwe,2021,MeyeJa01,WR,Jakobi Meyers,NWE,6,5,44,0,14,0,0,0,0,0,0,0,0,11.4,11.4,8.9,8.9,8.9,8.9,48,2,0,34,63
202110170nyg,2021,WoodRo02,WR,Robert Woods,LAR,5,2,31,1,16,0,0,0,0,0,0,0,0,11.1,11.1,10.1,10.1,10.1,10.1,46,13,0,58,88
202110170nyg,2021,JeffVa00,WR,Van Jefferson,LAR,4,3,19,0,18,0,0,0,0,0,0,0,0,4.9,4.9,3.4,3.4,3.4,3.4,13.2,20,0,42,64
202110170nyg,2021,KuppCo00,WR,Cooper Kupp,LAR,12,9,130,2,30,0,0,0,0,0,0,0,1,37,37,29.5,29.5,31.5,31.5,122.4,62,2,55,83
202110170nyg,2021,PettDa00,WR,Dante Pettis,NYG,11,5,48,0,15,0,0,0,0,0,0,0,0,9.8,9.8,7.3,7.3,7.3,7.3,90.2,12,2,46,61
202110170nyg,2021,ToneKa00,WR,Kadarius Toney,NYG,3,3,36,0,17,0,0,0,0,0,0,0,0,6.6,6.6,5.1,5.1,5.1,5.1,21.9,14,0,6,8
202110170nyg,2021,JohnCo01,WR,Collin Johnson,NYG,5,2,21,0,11,0,0,0,0,0,0,0,0,4.1,4.1,3.1,3.1,3.1,3.1,37,5,1,43,57
202110170nyg,2021,RossJo00,WR,John Ross,NYG,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,32,43
202110170nyg,2021,JackDe00,WR,DeSean Jackson,LAR,1,1,6,0,6,0,0,0,0,0,0,0,0,1.6,1.6,1.1,1.1,1.1,1.1,5,1,0,16,24
202110170nyg,2021,AtweTu00,WR,Tutu Atwell,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11
202110170nyg,2021,ShepSt00,WR,Sterling Shepard,NYG,14,10,76,0,14,0,0,0,0,0,0,0,0,17.6,17.6,12.6,12.6,12.6,12.6,98,26,1,68,91
202110170nyg,2021,SkowBe00,WR,Ben Skowronek,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17
202110170nyg,2021,BoarC.00,WR,C.J. Board,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8
202110170pit,2021,MetcDK00,WR,D.K. Metcalf,SEA,7,6,58,0,14,0,0,0,0,0,0,0,0,11.8,11.8,8.8,8.8,8.8,8.8,35.7,22,0,49,75
202110170pit,2021,LockTy00,WR,Tyler Lockett,SEA,7,2,35,0,21,0,0,0,0,0,0,0,0,5.5,5.5,4.5,4.5,4.5,4.5,48.3,12,0,58,89
202110170pit,2021,HartPe01,WR,Penny Hart,SEA,1,1,12,0,12,0,0,0,0,0,0,0,0,2.2,2.2,1.7,1.7,1.7,1.7,12,0,0,11,17
202110170pit,2021,DorsPh00,WR,Phillip Dorsett,SEA,1,1,3,0,3,0,0,0,0,0,0,0,0,1.3,1.3,0.8,0.8,0.8,0.8,-2,5,0,7,11
202110170pit,2021,SwaiFr00,WR,Freddie Swain,SEA,3,2,-4,0,0,0,0,0,0,0,0,0,0,1.6,1.6,0.6,0.6,0.6,0.6,-6.9,9,0,51,78
202110170pit,2021,JohnDi01,WR,Diontae Johnson,PIT,13,9,71,0,23,0,0,0,0,0,0,0,0,18.6,18.6,14.1,14.1,14.1,14.1,146.9,21,0,69,92
202110170pit,2021,ClayCh01,WR,Chase Claypool,PIT,7,2,17,0,12,0,0,0,0,0,0,0,0,3.7,3.7,2.7,2.7,2.7,2.7,60.9,11,1,63,84
202110170pit,2021,WashJa00,WR,James Washington,PIT,1,1,9,0,9,0,0,0,0,0,0,0,0,1.9,1.9,1.4,1.4,1.4,1.4,5,4,0,8,11
202110170pit,2021,McClRa00,WR,Ray-Ray McCloud,PIT,2,2,18,0,15,0,0,0,0,0,0,0,0,3.8,3.8,2.8,2.8,2.8,2.8,5,13,0,52,69
202110170rav,2021,AlleKe00,WR,Keenan Allen,LAC,5,5,50,0,21,0,0,0,0,0,0,0,0,10,10,7.5,7.5,7.5,7.5,26,24,0,51,91
202110170rav,2021,WillMi07,WR,Mike Williams,LAC,5,2,27,0,26,0,0,0,0,0,0,0,0,4.7,4.7,3.7,3.7,3.7,3.7,78,7,0,20,36
202110170rav,2021,GuytJa01,WR,Jalen Guyton,LAC,5,1,15,0,15,0,0,0,0,0,0,0,0,2.5,2.5,2,2,2,2,64,4,1,40,71
202110170rav,2021,PalmJo00,WR,Josh Palmer,LAC,4,1,8,0,8,0,0,0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,29.2,0,0,29,52
202110170rav,2021,HillKJ00,WR,K.J. Hill,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
202110170rav,2021,WallTy00,WR,Tylan Wallace,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
202110170rav,2021,DuveDe00,WR,Devin Duvernay,BAL,3,2,15,0,8,0,0,0,0,0,0,0,0,4.6,4.6,3.6,3.6,3.6,3.6,3.9,14,0,34,49
202110170rav,2021,BrowMa04,WR,Marquise Brown,BAL,5,4,35,0,20,0,0,0,0,0,0,0,0,7.5,7.5,5.5,5.5,5.5,5.5,42,14,1,51,74
202110170rav,2021,BateRa00,WR,Rashod Bateman,BAL,6,4,29,0,11,0,0,0,0,0,0,0,0,6.9,6.9,4.9,4.9,4.9,4.9,40.2,9,1,45,65
202110170rav,2021,BoykMi00,WR,Miles Boykin,BAL,1,1,6,0,6,0,0,0,0,0,0,0,0,1.6,1.6,1.1,1.1,1.1,1.1,6,0,0,4,6
202110170rav,2021,ProcJa00,WR,James Proche,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,5,7
202110170was,2021,BrowDy00,WR,Dyami Brown,WAS,6,3,30,0,13,0,0,0,0,0,0,0,0,6,6,4.5,4.5,4.5,4.5,79.8,9,0,47,80
202110170was,2021,McLaTe00,WR,Terry McLaurin,WAS,8,4,28,0,12,0,0,0,0,0,0,0,0,6.8,6.8,4.8,4.8,4.8,4.8,159.2,4,1,56,95
202110170was,2021,CartDe02,WR,DeAndre Carter,WAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,12,20
202110170was,2021,GordJo02,WR,Josh Gordon,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13
202110170was,2021,KempMa00,WR,Marcus Kemp,KAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
202110170was,2021,GandAn00,WR,Antonio Gandy-Golden,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
202110170was,2021,HardMe00,WR,Mecole Hardman,KAN,5,4,62,0,49,1,0,0,0,0,0,0,0,9.8,9.8,6.8,6.8,6.8,6.8,56,37,0,49,60
202110170was,2021,MilnDa00,WR,Dax Milne,WAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,20
202110170was,2021,HumpAd00,WR,Adam Humphries,WAS,2,1,-4,0,-4,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.1,0.1,0.1,17,0,0,31,53
202110170was,2021,PrinBy00,WR,Byron Pringle,KAN,3,3,55,0,27,0,0,0,0,0,0,0,0,8.5,8.5,7,7,7,7,47.1,8,0,32,39
202110170was,2021,RobiDe01,WR,Demarcus Robinson,KAN,6,3,46,1,24,0,0,0,0,0,0,0,0,13.6,13.6,12.1,12.1,12.1,12.1,88.8,3,0,57,70
202110170was,2021,HillTy00,WR,Tyreek Hill,KAN,12,9,76,1,19,0,0,0,0,0,0,0,0,22.6,22.6,18.1,18.1,18.1,18.1,74.4,25,1,47,57
202110180oti,2021,KumeJa00,WR,Jake Kumerow,BUF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,1
202110180oti,2021,McKeIs00,WR,Isaiah McKenzie,BUF,1,1,3,0,3,0,0,0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,0,3,0,4,5
202110180oti,2021,SandEm00,WR,Emmanuel Sanders,BUF,8,5,91,0,31,0,0,0,0,0,0,0,0,14.1,14.1,11.6,11.6,11.6,11.6,176.8,9,0,71,92
202110180oti,2021,DiggSt00,WR,Stefon Diggs,BUF,11,9,89,1,17,0,0,0,0,0,0,0,0,23.9,23.9,19.4,19.4,19.4,19.4,93.5,15,0,62,81
202110180oti,2021,BeasCo00,WR,Cole Beasley,BUF,9,7,88,1,29,0,0,0,0,0,0,0,0,21.8,21.8,18.3,18.3,18.3,18.3,60.3,33,1,67,87
202110180oti,2021,DaviGa01,WR,Gabriel Davis,BUF,2,2,25,0,20,0,0,0,0,0,0,0,0,4.5,4.5,3.5,3.5,3.5,3.5,13,12,0,26,34
202110180oti,2021,BrowAJ00,WR,A.J. Brown,TEN,9,7,91,0,22,0,0,0,0,0,0,0,0,16.1,16.1,12.6,12.6,12.6,12.6,86.4,25,0,42,79
202110180oti,2021,JoneJu02,WR,Julio Jones,TEN,5,3,59,0,48,0,0,0,0,0,0,0,0,8.9,8.9,7.4,7.4,7.4,7.4,84,3,0,35,66
202110180oti,2021,WestNi00,WR,Nick Westbrook-Ikhine,TEN,3,3,27,0,14,0,0,0,0,0,0,0,0,5.7,5.7,4.2,4.2,4.2,4.2,15.9,11,0,29,55
202110180oti,2021,RogeCh02,WR,Chester Rogers,TEN,1,1,7,0,7,0,0,0,0,0,0,0,0,1.7,1.7,1.2,1.2,1.2,1.2,-2,9,0,15,28
202110180oti,2021,JohnMa07,WR,Marcus Johnson,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,20,38
202110210cle,2021,SuttCo00,WR,Courtland Sutton,DEN,5,5,68,0,31,0,0,0,0,0,0,0,0,11.8,11.8,9.3,9.3,9.3,9.3,61,7,0,47,94
202110210cle,2021,HintKe00,WR,Kendall Hinton,DEN,2,2,15,0,11,0,0,0,0,0,0,0,0,3.5,3.5,2.5,2.5,2.5,2.5,9,6,0,24,48
202110210cle,2021,BrowJo02,WR,John Brown,DEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,6,12
202110210cle,2021,ClevTy00,WR,Tyrie Cleveland,DEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,8
202110210cle,2021,LandJa00,WR,Jarvis Landry,CLE,8,5,37,0,14,0,0,0,0,0,0,0,0,8.7,8.7,6.2,6.2,6.2,6.2,55.2,14,0,38,54
202110210cle,2021,BeckOd00,WR,Odell Beckham Jr.,CLE,6,2,23,0,17,0,0,0,0,0,0,0,0,4.3,4.3,3.3,3.3,3.3,3.3,81,0,1,43,61
202110210cle,2021,PatrTi00,WR,Tim Patrick,DEN,5,2,16,0,9,0,0,0,0,0,0,0,0,3.6,3.6,2.6,2.6,2.6,2.6,61,0,0,47,94
202110210cle,2021,HiggRa00,WR,Rashard Higgins,CLE,2,1,-2,0,-2,0,0,0,0,0,0,0,0,0.8,0.8,0.3,0.3,0.3,0.3,10,0,0,42,59
202110210cle,2021,SchwAn00,WR,Anthony Schwartz,CLE,3,2,22,0,16,0,0,0,0,0,0,0,0,4,4,3,3,3,3,69,1,0,29,41
202110210cle,2021,SpenDi00,WR,Diontae Spencer,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
202110240crd,2021,CookBr00,WR,Brandin Cooks,HOU,7,5,21,0,18,0,0,0,0,0,0,0,0,7.1,7.1,4.6,4.6,4.6,4.6,46.2,2,1,53,95
202110240crd,2021,AmenDa00,WR,Danny Amendola,HOU,5,3,17,0,10,0,0,0,0,0,0,0,0,4.7,4.7,3.2,3.2,3.2,3.2,20,8,0,24,43
202110240crd,2021,GreeA.00,WR,A.J. Green,ARI,3,3,66,0,41,0,0,0,0,0,0,0,0,9.6,9.6,8.1,8.1,8.1,8.1,63.9,2,0,60,85
202110240crd,2021,HopkDe00,WR,DeAndre Hopkins,ARI,9,7,53,1,15,0,0,0,0,0,0,0,0,18.3,18.3,14.8,14.8,14.8,14.8,77.4,10,0,59,83
202110240crd,2021,KirkCh01,WR,Christian Kirk,ARI,5,4,50,1,19,0,0,0,0,0,0,0,0,15,15,13,13,13,13,65,5,0,51,72
202110240crd,2021,MoorRo02,WR,Rondale Moore,ARI,3,2,17,0,16,0,0,0,0,0,0,0,0,3.7,3.7,2.7,2.7,2.7,2.7,-2.1,15,0,37,52
202110240crd,2021,MoorCh00,WR,Chris Moore,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23
202110240crd,2021,WeslAn01,WR,Antoine Wesley,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17
202110240crd,2021,CollNi00,WR,Nico Collins,HOU,5,2,28,0,22,0,0,0,0,0,0,0,0,4.8,4.8,3.8,3.8,3.8,3.8,67,10,1,35,63
202110240crd,2021,ConlCh00,WR,Chris Conley,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,48
202110240gnb,2021,McLaTe00,WR,Terry McLaurin,WAS,12,7,122,1,40,0,0,0,0,0,0,0,1,28.2,28.2,21.7,21.7,23.7,23.7,142.8,50,0,66,92
202110240gnb,2021,CartDe02,WR,DeAndre Carter,WAS,1,1,4,0,4,0,0,0,0,0,0,0,0,4.1,4.1,3.6,3.6,3.6,3.6,4,0,0,39,54
202110240gnb,2021,HumpAd00,WR,Adam Humphries,WAS,4,3,36,0,17,0,0,0,0,0,0,0,0,6.6,6.6,5.1,5.1,5.1,5.1,44,4,0,50,69
202110240gnb,2021,MilnDa00,WR,Dax Milne,WAS,4,2,16,0,13,0,0,0,0,0,0,0,0,3.6,3.6,2.6,2.6,2.6,2.6,38,8,0,29,40
202110240gnb,2021,BrowDy00,WR,Dyami Brown,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14
202110240gnb,2021,GandAn00,WR,Antonio Gandy-Golden,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8
202110240gnb,2021,RodgAm00,WR,Amari Rodgers,GNB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
202110240gnb,2021,St.BEq00,WR,Equanimeous St. Brown,GNB,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.3,1.3,1.3,1.3,1.3,28,0,0,12,21
202110240gnb,2021,AdamDa01,WR,Davante Adams,GNB,7,6,76,1,26,0,0,0,0,0,0,0,0,19.6,19.6,16.6,16.6,16.6,16.6,58.1,24,0,48,86
202110240gnb,2021,LazaAl00,WR,Allen Lazard ,GNB,6,5,60,1,19,0,0,0,0,0,0,0,0,17,17,14.5,14.5,14.5,14.5,48,23,0,51,91
202110240gnb,2021,CobbRa00,WR,Randall Cobb,GNB,4,3,22,0,15,0,0,0,0,0,0,0,0,5.2,5.2,3.7,3.7,3.7,3.7,20,7,1,35,63
202110240mia,2021,WilsAl02,WR,Albert Wilson,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
202110240mia,2021,WaddJa00,WR,Jaylen Waddle,MIA,8,7,83,0,19,0,0,0,0,0,0,0,0,15.3,15.3,11.8,11.8,11.8,11.8,52.8,32,0,61,84
202110240mia,2021,GageRu00,WR,Russell Gage,ATL,6,4,67,1,49,0,0,0,0,0,0,0,0,16.7,16.7,14.7,14.7,14.7,14.7,79.8,7,1,40,63
202110240mia,2021,RidlCa00,WR,Calvin Ridley,ATL,10,4,26,1,11,0,0,0,0,0,0,0,0,12.6,12.6,10.6,10.6,10.6,10.6,68,9,2,46,73
202110240mia,2021,SharTa00,WR,Tajae Sharpe,ATL,2,2,18,0,12,0,0,0,0,0,0,0,0,3.8,3.8,2.8,2.8,2.8,2.8,9,9,0,14,22
202110240mia,2021,ZaccOl01,WR,Olamide Zaccheaus,ATL,1,1,13,0,13,0,0,0,0,0,0,0,0,2.3,2.3,1.8,1.8,1.8,1.8,10,3,0,12,19
202110240mia,2021,HollMa00,WR,Mack Hollins,MIA,3,2,13,1,9,0,0,0,0,0,0,0,0,9.3,9.3,8.3,8.3,8.3,8.3,30,0,0,39,53
202110240mia,2021,FordIs00,WR,Isaiah Ford,MIA,1,1,10,1,10,0,0,0,0,0,0,0,0,8,8,7.5,7.5,7.5,7.5,5,5,0,19,26
202110240mia,2021,WillPr01,WR,Preston Williams,MIA,4,1,5,0,5,0,0,0,0,0,0,0,0,1.5,1.5,1,1,1,1,25.2,2,1,30,41
202110240nwe,2021,CrowJa00,WR,Jamison Crowder,NYJ,6,4,34,0,21,0,0,0,0,0,0,0,0,7.4,7.4,5.4,5.4,5.4,5.4,30,11,0,52,80
202110240nwe,2021,MoorEl00,WR,Elijah Moore,NYJ,6,1,13,0,13,0,0,0,0,0,0,0,0,10.2,10.2,9.7,9.7,9.7,9.7,64.8,15,0,37,57
202110240nwe,2021,DaviCo03,WR,Corey Davis,NYJ,6,4,47,1,22,0,0,0,0,0,0,0,0,14.7,14.7,12.7,12.7,12.7,12.7,66,4,0,47,72
202110240nwe,2021,HarrNK00,WR,N'Keal Harry,NWE,2,1,28,0,28,0,0,0,0,0,0,0,0,3.8,3.8,3.3,3.3,3.3,3.3,35,1,0,30,39
202110240nwe,2021,OlszGu00,WR,Gunner Olszewski,NWE,1,1,22,0,22,0,0,0,0,0,0,0,0,3.2,3.2,2.7,2.7,2.7,2.7,13,9,0,9,12
202110240nwe,2021,SlatMa00,WR,Matthew Slater,NWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
202110240nwe,2021,BourKe00,WR,Kendrick Bourne,NWE,4,4,68,0,46,0,0,1,0,0,0,0,0,15.8,15.8,13.8,13.8,13.8,13.8,41.2,27,0,41,54
202110240nwe,2021,AghoNe00,WR,Nelson Agholor,NWE,5,2,51,1,26,0,0,0,0,0,0,0,0,13.1,13.1,12.1,12.1,12.1,12.1,99,15,0,43,57
202110240nwe,2021,MeyeJa01,WR,Jakobi Meyers,NWE,7,5,44,0,19,0,0,0,0,0,0,0,0,9.4,9.4,6.9,6.9,6.9,6.9,65.8,14,0,59,78
202110240nwe,2021,BerrBr00,WR,Braxton Berrios,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9
202110240nwe,2021,ColeKe00,WR,Keelan Cole,NYJ,2,1,6,0,6,0,0,0,0,0,0,0,0,1.6,1.6,1.1,1.1,1.1,1.1,11,1,0,26,40
202110240nwe,2021,MimsDe00,WR,Denzel Mims,NYJ,2,1,6,0,6,0,0,0,0,0,0,0,0,1.6,1.6,1.1,1.1,1.1,1.1,31,1,0,20,31
202110240nyg,2021,AndeRo04,WR,Robby Anderson,CAR,9,3,14,0,5,0,0,0,0,0,0,0,0,4.4,4.4,2.9,2.9,2.9,2.9,77.4,11,1,61,95
202110240nyg,2021,MoorD.00,WR,D.J. Moore,CAR,10,6,73,0,21,0,0,0,0,0,0,0,0,13.3,13.3,10.3,10.3,10.3,10.3,104,24,1,62,97
202110240nyg,2021,KirkKe00,WR,Keith Kirkwood,CAR,5,3,17,0,7,0,0,0,0,0,0,0,0,4.7,4.7,3.2,3.2,3.2,3.2,48,17,0,29,45
202110240nyg,2021,SmitSh03,WR,Shi Smith,CAR,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,27,0,0,20,31
202110240nyg,2021,SlayDa01,WR,Darius Slayton,NYG,9,5,63,0,16,0,0,0,0,0,0,0,0,11.3,11.3,8.8,8.8,8.8,8.8,134.1,14,0,44,61
202110240nyg,2021,RossJo00,WR,John Ross,NYG,2,2,27,0,15,0,0,0,0,0,0,0,0,4.7,4.7,3.7,3.7,3.7,3.7,19,8,0,37,51
202110240nyg,2021,JohnCo01,WR,Collin Johnson,NYG,2,1,7,0,7,0,0,0,0,0,0,0,0,1.7,1.7,1.2,1.2,1.2,1.2,12,0,0,21,29
202110240nyg,2021,SillDa01,WR,David Sills,NYG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,27,38
202110240nyg,2021,PettDa00,WR,Dante Pettis,NYG,5,5,39,1,27,0,0,1,0,0,0,0,0,15.54,15.54,13.04,13.04,13.04,13.04,13,26,0,35,49
202110240nyg,2021,EricAl01,WR,Alex Erickson,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
202110240oti,2021,HillTy00,WR,Tyreek Hill,KAN,9,6,49,0,17,0,0,0,0,0,0,0,0,12.7,12.7,9.7,9.7,9.7,9.7,63.9,4,2,52,72
202110240oti,2021,WestNi00,WR,Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,43
202110240oti,2021,KinsMa00,WR,Mason Kinsey,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
202110240oti,2021,GordJo02,WR,Josh Gordon,KAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,8,11
202110240oti,2021,JohnMa07,WR,Marcus Johnson,TEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,17,0,0,29,43
202110240oti,2021,PrinBy00,WR,Byron Pringle,KAN,6,5,73,0,25,0,0,0,0,0,0,0,0,12.3,12.3,9.8,9.8,9.8,9.8,121.2,8,0,34,47
202110240oti,2021,HardMe00,WR,Mecole Hardman,KAN,5,4,28,0,9,1,0,0,0,0,0,0,0,5.8,5.8,2.8,2.8,2.8,2.8,11,17,0,49,68
